,problem_id,id,year,month,week,teacher,submission_num,exam,essay,총점,독해,논리,표현
59,20220303,2022030360,2022,3월,3주차,한수지,60,0," 사람들은 사회집단으로부터 옳고 그름과 칭찬받을 만한 것을 습득한다. 이 과정은 관습과 믿음에 좌우되며 지속적으로 변화한다. 이러한 것들은 현대의 합리적 가치관을 형성하는 데 영향을 준다.
",4.0,3.0,3.0,2.0
60,20220303,2022030361,2022,3월,3주차,한수지,61,0,"사람들은 일상생활 속에서 특정 행동을 하거나 이를 봄으로써 보편적 가치에 대해 배운다. 이 과정은 믿음, 관습 등에 기반하기 때문에 시대가 변화함에 따라 함께 변화한다.
",4.0,3.0,3.0,2.0
61,20220303,2022030362,2022,3월,3주차,한수지,62,0,"사람은 성장하면서 겪는 많은 상황들을 통해 행동의 시비를 구별하고 가치를 학습한다. 가치는 사회 통념에 의해 크게 좌우된다. 이러한 가치에 큰 영향을 미치는 통념은 끊임없이 변화하는 성질을 가지고 있다.
",4.0,3.0,2.0,2.0
62,20220303,2022030363,2022,3월,3주차,한수지,63,0,"사람들의 합리적 가치관은 만고불변한 것이 아니라 계속 변화한다.과학의 개념과 이론 변화에 영향을 받는 시대의 믿음,관습 등에 크게 좌우되기 때문이다.",4.0,3.0,3.0,2.0
63,20220303,2022030364,2022,3월,3주차,한수지,64,0," 인간은 사회화를 통해 가치를 배운다. 이러한 과정에서 믿음이나 관습이 영향을 주며, 이는 가변적이다. 그리고 과학의 발전은 당대의 믿음이나 관습에 영향을 끼친다. 현대인의 합리적 가치관은 과학의 발전에 의한 것이다.",5.0,3.0,3.0,3.0
64,20220303,2022030365,2022,3월,3주차,한수지,65,0,"사람들은 성장하면서 가정, 학교, 사회로부터 좋고 나쁨과 도덕적 가치를 배운다.
이런 사회화 과정은 믿음과 관습 등에 크게 좌우되는데, 믿음과 관습은 시간의 흐름에 따라 변화한다.",4.0,3.0,3.0,2.0
65,20220303,2022030366,2022,3월,3주차,남동국,66,0," 사람이 성장하며 배우는 가치는 그들의 가치관에 영향을 주며 시대에 따라 변화한다. 
이로인해 조선시대와 현대는 시대에 따라 받아들여진 학설, 가치로 인해 다른 가치관을 가지고있다.",4.0,2.0,2.0,2.0
66,20220303,2022030367,2022,3월,3주차,남동국,67,0,"사람들은 가정,학교,사회에서 좋은일과 좋지않은 것에 대해 배운다.하지만 자라는 환경이나 시대,종교에 따라 가치관이 다를 수 있다. 이러한 가치관의 변화는 만고불변이 아니라 계속 변한다.
",3.0,2.0,2.0,2.0
67,20220303,2022030368,2022,3월,3주차,남동국,68,0,"사람이 가치를 배운다는 것은 가정,학교,사회로부터 만고불변의 것이 아닌 당대의 믿음, 관습에 의해 좌우되는 옳고그름의 시비, 옳은 행동을 배우는 과정을 통하는 것이다.
",3.0,2.0,2.0,2.0
68,20220303,2022030369,2022,3월,3주차,남동국,69,0,"인간이 성장하면서 가치 판단의 기준을 형성하거나 사회적 가치를 학습하게 되는 과정은 당시의 믿음과 관습에 큰 영향을 받는데, 이 믿음과 관습은 시대에 따라 계속 변화한다.
",4.0,2.0,2.0,2.0
69,20220303,2022030370,2022,3월,3주차,남동국,70,0,"사람들은 성장하면서 가치를 배운다. 이러한 과정은 가변적인 믿음,관습 등에 좌우된다. 대표적으로 조선시대와 현대의 가치관의 차이도 믿음과 관습의 변화 때문이다. 조선시대 이후로 들어온 과학의 개념과 이론,변화가 이에 영향을 준 것이다.
",4.0,3.0,2.0,2.0
70,20220303,2022030371,2022,3월,3주차,남동국,71,0,개인의 윤리적 가치관은 외부에 의한 경험적 학습으로 형성된다. 한편 이러한 외부의 보편 가치는 문명의 발달이나 과학적 발견과 같은 시대적 흐름에 따라 지속적으로 변화한다.,4.0,2.0,3.0,2.0
71,20220303,2022030372,2022,3월,3주차,남동국,72,0,,3.0,2.0,2.0,2.0
72,20220304,2022030401,2022,3월,4주차,김소리,1,0,"과학 기술은 끊임없이 발전하며 생명체를 파괴하고 위협한다. 이에 따라 통제를 통해 권력을 조절하는 것이 요구된다. 또한, 우리는 희망이 아닌 두려움과 경외감을 먼저 느낌으로써 미래에 대한 책임감과 윤리 의식을 지녀야 한다.
",3.0,2.0,2.0,2.0
73,20220304,2022030402,2022,3월,4주차,김소리,2,0,"권력 남용으로 인한 불행을 막기 위해서는 공포의 사유에 기반한 윤리적 원칙이 필요하다. 이를 위해 인간은 자신의 행위가 미래에 초래할 수 있는 위기를 고려해야 한다. 행위에 대한 책임감이 권력 제어의 동기로 이어지기 때문이다.
",3.0,2.0,2.0,2.0
74,20220304,2022030403,2022,3월,4주차,김소리,3,0,과거와 달리 과학기술이 발전한 지금 인간은 자연을 넘어 인류 스스로의 생존을 위협한다. 인간의 권력을 제한하는 윤리 개념으로 '공포의 발견술' 이 있다. 전쟁과 같은 예측 가능한 공포나 재난을 미리 발견하여 두려움을 이용한 대안을 만들 수 있다. 이를 통해 훗날 평화로운 사회를 만들기 위한 책임감을 갖게 된다.,3.0,3.0,2.0,1.0
75,20220304,2022030404,2022,3월,4주차,박소영,4,0,,4.0,3.0,2.0,2.0
76,20220304,2022030405,2022,3월,4주차,김소리,5,0,"과학 기술의 진보로 자연 파괴가 심화되었으며, 이윽고 인간 자신에게도 위협이 되기에 이르렀다. 이에 권력의 남용을 통제하기 위한 윤리가 요구된다. 미래의 재앙을 가정함으로써 발생한 공포심이 권력을 제어하고 대안을 마련하는 원동력이 될 수 있다.
",4.0,3.0,2.0,3.0
77,20220304,2022030406,2022,3월,4주차,김소리,6,0," 오늘날 과학 기술을 무자비하게 소비함으로써 인류 생태계를 파괴한 현세대는, 미래에 벌어질 위험을 논의하는 ‘공포의 발견술’의 자세를 지녀야 한다. 이는 현세대에게 파괴 권력을 절제하는 동기를 부여하고, 미래 세대에 대한 책임감을 수행하도록 돕는다.
",4.0,2.0,2.0,3.0
78,20220304,2022030407,2022,3월,4주차,김소리,7,0, 과거와 달리 과학발달로 자연파괴가 심각해져 과학권력을 통제하기 위한 새로운 윤리학이 필요하다. 이런 윤리기준은 발생 가능한 위험에 대한 사유를 통해 얻을 수 있다. 이를 통해 보존해야 할 인간의 개념을 찾아 위험을 제어하는 것이 우리 세대의 책임이다.,4.0,2.0,2.0,2.0
79,20220304,2022030408,2022,3월,4주차,김소리,8,0, 과학 기술은 현대에 이르러 인류의 존폐여부에 영향을 끼칠 만큼 막강한 힘이 생겼다. 이를 통제하기 위해 공포가 필요하다. 예상된 위기로부터 오는 두려움을 과학윤리의 이정표 삼아 앞으로의 대안을 마련해야 한다. 모든 일의 실행 여부는 따라올 결과에 달렸다.,3.0,2.0,2.0,2.0
80,20220304,2022030409,2022,3월,4주차,박소영,9,0,"오늘날 과학기술은 지속적인 발전으로 인한 권력화로 인해 남용되고 있고 이를 통제할 윤리학이 요구되고 있다. 우리는 위험이 초래할 결과에 대한 사유로부터 논의를 시작하여 권력에 대한 책임을 도출할 수 있다. 
",4.0,3.0,3.0,2.0
81,20220304,2022030410,2022,3월,4주차,박소영,10,0,과학기술의 발전과 사회의 무비판적 수용으로 말미암은 문제를 해결하기 위해 새로운 윤리학을 제시한다. 희망보다 공포에 민감한 우리는 책임의식을 바탕으로 미래를 예측하고 대비해야 한다. 이때 현재의 삶을 성찰하고 자기 통제를 바탕으로 한 책임의식이 중요하다.,4.0,3.0,2.0,2.0
82,20220304,2022030411,2022,3월,4주차,박소영,11,0,"과학 기술의 발전으로 자연을 파괴함으로써 인류의 생존 자체를 위협하게 되었다.그래서 우리가 실제로 무엇을 보호해야 하는가를 알아내기 위해 공포로부터 논의를 시작해야 한다.따라서 우리가 하는 일이 이후에 어떤 결과를 가져올지 심사숙고해야 한다.
",4.0,3.0,2.0,2.0
83,20220304,2022030412,2022,3월,4주차,김소리,12,0,,5.0,3.0,3.0,2.0
84,20220304,2022030413,2022,3월,4주차,김소리,13,0,"인간의 무비판적인 과학 기술의 사용은 자연을 파괴하였다. 따라서 우리가 미리 겪어 본 위험을 통해 미래에 올 재앙을 미리 염려하여 윤리적 원리로 인간의 권력을 통제하고, 미래의 사태를 악화시키지 않는 것이 우리 세대의 책임이다.",3.0,2.0,2.0,2.0
85,20220304,2022030414,2022,3월,4주차,김소리,14,0,"과학 기술의 발전으로 자연을 파괴함으로써 인류의 생존 자체를 위협하게 되었다.그래서 우리가 실제로 무엇을 보호해야 하는가를 알아내기 위해 공포로부터 논의를 시작해야 한다.따라서 우리가 하는 일이 이후에 어떤 결과를 가져올지 심사숙고해야 한다.
",3.0,2.0,2.0,2.0
86,20220304,2022030415,2022,3월,4주차,김소리,15,0," 살아가면서 기존의 윤리학은 점점 퇴색된다. 그러므로 새로운 윤리학이 필요하다. 우리는 원하는 것보다 원치 않는 것을 더 잘 알고 있으므로 ‘공포의 발견술’을 이용하여 새로 정해야 한다. 그래야 미래에 닥쳐올 재난에 제대로 대비 할 수 있기 때문이다.
",3.0,1.0,2.0,2.0
87,20220304,2022030416,2022,3월,4주차,김소리,16,0,"과학지상주의는 자연과 인간 모두 위협하는 결과를 낳는다. 이러한 재앙을 피하려면 공포의 발견 논의가 필요하다. 현 세대의 결정에 미래 세대와 지구공동체의 목숨이 달렸다는 생각 아래 대안을 마련한다면, 위험에 대비할 수 있기 때문이다.
",3.0,2.0,2.0,2.0
88,20220304,2022030417,2022,3월,4주차,김소리,17,0,"무분별한 과학기술권력은 인류의 생존을 위협하고 있다.이를 막기 위해 공포의 발견술이란 책임감 있는 새로운 윤리학으로 과학기술을 통제해야한다. 이 원리는 예측된 공포를 통해 미래의 부정적인 상황을 막을 수 있다.
",4.0,2.0,2.0,2.0
89,20220304,2022030418,2022,3월,4주차,김소리,18,0,"과학기술의 성장은 현대에 일러 환경뿐 아니라 인간생존에 적신호를 밝혔다.
이런 상황을 통제하기 위해선 비판적으로 과학기술을 수용하고 책임감을 갖고 사용해야 한다.
현대인은 자신의 이상 실현보단 그 이면을 관찰하여 윤리적 원리를 발견하여, 경각심을 가지고 새로운 권력을 제어해야 한다.",3.0,2.0,2.0,2.0
90,20220304,2022030419,2022,3월,4주차,박소영,19,0," 과학 기술의 발전에 따른 인류의 생존을 위해 새로운 윤리가 필요하다. 윤리의 원리는 미래 세대의 피해가 예상되는 것들로부터 발견된다. 따라서 우리 스스로 미래의 피해를 줄 수 있는 기술들의 발전을 제어해야 한다. 
",5.0,3.0,3.0,2.0
91,20220304,2022030420,2022,3월,4주차,박소영,20,0,"제시문은 인류의 생존을 위협하는 과학 기술을 통제하는 새로운 윤리학이 필요하다고 말한다. 이러한 윤리학은 미리 위험을 인지하는 '공포의 발견술'에서부터 비롯되며, 이를 통해 우리는 책임감을 가지고 위험에 앞서 대처해야 할 것이다.
",5.0,3.0,3.0,2.0
