essay,score
"㉮는 교내 혐오문화에 있어 집단의 영향력을 보여준다. ㉯는 일탈이 사회에 미치는 영향을 제시한다. 이에 따르면, ㉮는 혐오표현 사용 집단과 접촉 및 동조하는 경우가 늘었음에도 학교 규범이 이를 막지 못하여 나타난 결과이다. 그러나 ㉮는 이러한 상황이 교내 차별과 혐오의 실태를 드러냄으로써 문제 해결의 계기를 제공한다고 본다. ㉰는 다수가 개인에 미치는 영향을 보여준다. ㉮에서 혐오 표현을 문제시하는 일부 학생들은 군중 심리로 인해 자신의 생각에 대한 불확실성을 가진다. 이는 결과적으로, 학생들이 집단의 경향에 따르게끔 한다. ",3.0
㉯에 따르면 ㉮에서 청소년들은 차별과 혐오 표현을 사용해도 제재를 받지 않기 때문에 청소년들의 문화로 자리 잡게 된 것을 알 수 있다. 청소년들은 혐오 표현을 사용하는 친구들과 어울리면서 일탈 행동을 습득하게 된다. 많은 청소년들이 차별과 혐오스러운 말을 하면서 혐오 표현이 정당화되는 것을 알 수 있다. ㉰에서 대부분의 사람들은 다수와 자신의 의견이 불일치할 경우 반기를 들지 않고 다수의 의견을 따르는 것처럼 ㉮에서 혐오 표현을 사용하는 것이 적절하지 않다고 생각하는 청소년들도 결국에 다수의 행동을 따라하면서 일탈 행동의 구성원이 된다. ,3.0
 ㉮에 따르면 교실에 혐오와 차별이 만연하다. 이를 ㉯와 ㉰를 통해 분석해보면 다음과 같다. 먼저 주도적 규범이 없거나 약화되면 일탈이 진행된다는 뒤르캠의 말처럼 ㉮의 교실에는 주도적 규범이 부재하며 이를 만들고 이끌어갈 만한 사람도 없다. 또한 차별적 교제 이론에 따르면 보통 사람들이 일탈 행위자들과의 접촉을 통해 일탈 행위자로 동화되어간다. 정상적인 학생들도 차별과 혐오를 일삼는 학생들과 같이 있다보면 그들과 동화된다는 것이다. 한편 ㉰의 실험에 따르면 소수자는 다수가 틀리다고 생각해도 이에 순응한다. 학생들도 차별과 혐오가 만연한 분위기를 반대하지 못하고 순응하는 것이다. ,3.0
전자기기가 발달하면서 청소년들 사이에서 혐오문화가 나타나기 시작했다. 일부 학생들은 다른 친구들과 어울리기 위해 잘못된 것을 아는데도 묵인하는 경우가 있다. 제시문㉯를 바탕으로 보면 혐오문화는 일탈행동에 속한다. 일부 학생들이 혐오문화를 따르게 되는 이유가 기존의 사람들을 만나며 학습하는 것이라고 보고 있다. 제시문㉰에서 실험의 참가자들은 자신의 의견을 말하기가 어려워 다수의 의견을 따른다고 하였다. 일부 학생들 또한 혐오문화에 대해 잘못되었다고 말할 용기가 없어서 따르게 된 것이다. ,3.0
"㉮는 학생들 사이의 혐오 문화를 드러내고 있다. ㉯의 차별 교제 이론에 따르면 사람들은 일탈 행동을 하는 집단이나 사람과의 접촉을 통해 일탈 행동을 학습한다. ㉮에서는 인터넷 커뮤니티가 학생들에게 무분별한 차별과 혐오를 학습시켰다. 또한 ㉰의 실험에서는 앞사람들이 모두 오답을 말할 때, 반대 의견을 말하는 것이 두렵기 때문에 참가자 대다수가 오답을 선택한다. 이와 마찬가지로 ㉮에서 대다수의 학생들이 혐오 표현을 쿨한 것으로 여기기 때문에 혐오 표현을 싫어하는 학생들이 이에 대한 거부감을 드러내기 어려워한다. ",2.0
"㉮는 차별과 혐오표현 등 일탈행동이 만연한 학교의 상황을 제시한다. 학교에서 다수의 학생들이 혐오표현을 묵인하는 이유는, 친구들 사이에서 잘못 학습했기 때문이다. 차별 교제 이론은 일탈행동이 타인에게서 학습된다고 주장한다. 친구들이 혐오에 대해 웃어넘기는 태도가 멋있는 태도라고 잘못 학습한 것이다. 몇몇 친구들은 거부감을 느끼면서도 집단의 묵인에는 반박하지 못한다. 자신의 의견이 다수와 상충할 때, 대부분의 사람은 다수에 묻어가려고 하기 때문이다. 이는 혐오표현에 대한 문제를 인식하지 못하게 하고, 학생들에게 상처를 준다. ",3.0
"제시문 ㉯에 따르면 규범이 약한 사회에서 벌어지는 일탈 행위는, 그러한 행동을 보이는 사람과 접촉하는 것으로 학습된다. 이는 제시문 ㉮에서 언급한 대로 인터넷 커뮤니티의 혐오 문화를 접촉할 기회가 많아진 대가 그런 문화에 잠식된 현상의 원인으로 볼 수 있다. 제시문 ㉰에서는 대다수의 사람이 거짓을 말할 때 진실 대신 다수의 의견을 따르는 심리를 보여주는 실험을 제시하였다. 이는 제시문 ㉮의 혐오 문화에 거부감을 느끼면서도 학교라는 사회에서 배척받고 싶지 않아 침묵하는 학생들의 심리와 일맥상통한다. ",2.0
" ㉮의 혐오문화는 ㉯의 일탈 행동과 연관된다. 차별과 혐오의 유희화는 일탈 행동과 연관되는 것으로 우리 사회에서 주도적 사회규범이 약화, 부재하는 현상과 연결될 수 있다. 또한 교실 내에서 또래 사이의 접촉을 통해 차별과 혐오가 확산되는 현상은 차별 교제 이론과 연결된다. ㉰에서 개인이 집단과 다른 의견을 내는 것에 부담을 느끼는 심리 실험은 불편함과 거부감을 느끼면서도 학생들이 적극적으로 대응하지 못하는 현상과 연결된다. 이는 자신만이 다른 의견을 내는 것에 부담을 느끼기 때문이다. ",3.0
" ㉮는 정보통신기술의 발달로 인해 혐오문화가 교실에까지 퍼지면서 이에 대한 거부감과 불편함을 겪지만 잘 대응하지 못하는 학생들의 모습을 보여준다. ㉯에 제시된 일탈 행동은 주도적 규범이 없는 상태가 되거나 사회 규범의 약화, 일탈 행동을 하는 사람들과의 접촉을 통해 발생하게 된다. 학교는 학생끼리의 접촉으로 의해 사회 규범의 약화되고 존재하지 않는다는 것을 의미하는 혐오문화가 쉽게 퍼지게 한다. ㉰에서는 개인이 집단의 선택에 순응하는 것을 보여주는데, 이는 혐오문화에 대한 거부감과 불편함이 들면서도 대응하지 못하는 학생들과 비슷하다. ",3.0
"제시문 ㉮에 따르면, 아이들은 소셜 미디어에서 기하급수적으로 형성된 혐오표현을 사용한다고 말한다. 집단 내에서 혐오 표현을 동조하지 않으면 되려 반감 드는 상황이 만들어진다. 이것은 일탈 행동 폐해라고 볼 수 있다. 같은 집단에서 어떠한 행동 하나가 사회적 규범 성격이 강하지 않다고 생각되면 대 아이들처럼 거부감 표시를 하는 것도 할 수 없는 것이다. 그렇게 서로 혐오표현을 사용하는 과정에서 잘못된 행동이라도 그들 따라 맞춰 나간다. 이로써 제시문 ㉰의 실험 속에서 참가자들이 다수의 의견을 따른 것 또한 집단의 압력 때문이라고 볼 수 있다. 청소년들과 참가자들이 반대 의견을 낸다면 집단 내에서 외면 받는다. 사람들은 옳지 않은 행동이라 인지하여도 다수와 다른 의견을 내는 것이 집단에서의 잘못된 행동이라고 생각한다. ",2.0
"㉮에서는 혐오 표현이 주류 문화로 자리잡으면서 불편함과 거부감을 호소하면서도 쉽사리 반기를 들지 못하는 학생들이 있음을 드러내고 있다. ㉯는 ㉮에서 나타나는 혐오 표현을 일탈 행동으로 보았을 때, 혐오 표현은 자정과 제 없는 개인 인터넷 방송의 증가, 즉 사회 규범의 약화로 인해 나타났다고 볼 수 있다. 또한 그러한 행동을 보이는 사람과 접촉하면서 혐오 표현이 전파되었음을 보여준다. 반면 ㉰에서는 다수의 의견에 묻어가는 현상에 대해 이야기한다. 이는 불편함과 거부감을 호소하는 학생들 역시 다수의 의견이 맞아서 따르는 것이 아니라 그저 묻어가려고 한다는 것을 드러내고 있다. ",2.0
"㉯는 일탈행동의 원인이 사회규범의 약화라고 본 뒤르켐 이론과 일탈자와 비일탈자의 교류라고 본 차별교제론이 나타난다. ㉰는 심리실험의 사례를 통해 다수의 의견이 개인의 의견에 관철할 수 있음을 알 수 있다. 한편 제시문㉮는 청소년들 사이에서 혐오표현이 일상화된 상황이 나타난다. 이는 혐오표현에 관한 사회적 제재의 부재로 인한 일탈행동이며, 또래 내 일탈자와의 접촉을 통해 혐오표현을 학습한 결과임을 알 수 있다. 또한 혐오표현이 불쾌함에도 표출하지 못 하는 상황은 다수가 혐오표현에 동조함으로써 개인의 판단력을 저해하여 혐오표현에 대한 불쾌감 표출을 억제하는 것임을 알 수 있다. ",3.0
"제시문 ㉯를 바탕으로 제시문 ㉮를 보았을 때, 인터넷의 폐혜로 만들어진 혐오문화는 바람직하지 못한 것이지만 이에 맞는 명확한 규범이 없어 통제하기 어렵다는 것이다. 또한 사람들은 이러한 일탈 행동에 스며들어 주도성을 잃게된다. 이와 마찬가지로 제시문 ㉰를 바탕으로 제시문 ㉮를 보면, 혐오문화가 잘못되었다는 것을 알고있지만 반대 의견을 표출했을 때의 파장이 두려워 자신의 의견을 당당하게 내세우지 못한다는 것이다. ",2.0
"학교에서 아이들 사이에 벌어지는 혐오문화가 잘못된 행동임을 인지해도 반기를 들지 못하는 상황이 서술된다. 이는 타인이 오답임을 알았음에도 주목이 두려워 대부분이 다수의 의견을 따르는 실험 결과와 상황이 일치한다. 이러한 점은 종종 소수의 반기가 사회 결속을 악화시키는 일탈로 규정되기 때문인데, 때로는 일탈이 사회 변화를 야기시키기도 한다. 규범이 약화되었을 때, 일탈 집단을 형성하면 학습을 하고 이를 통해 서로를 동화시켜 일탈 행동을 하게 되므로 아이들은 일탈 집단을 먼저 형성해야한다. ",3.0
"일탈 행위는 동화된다. 제시문 ㉮의 차별 교제 이론에 따르면, 바람직하지 않은 행동을 하는 집단과 접하는 과정에서 다른 집단의 구성원들도 일탈 행동을 하게 되기 때문이다. 의 실험은 이러한 동화 현상을 단적으로 보여준다. 실험 참가자가 자신의 의견이 아닌 가짜 참가자로 구성된 다수의 의견을 따른 것이다. 마찬가지로 ㉮에서 청소년 혐오 표현이 확산되고 있는 상황도 같은 맥락에서 분석할 수 있다. 온라인 커뮤니티가 넓어지면서 청소년들 사이에 일탈 집단과의 접촉이 확대되었고, 혐오 표현에 청소년들이 동화되었기 때문이다. 또한 반대 의견을 가지고 있는 청소년들이 자신의 의견을 피력하지 못한 까닭이기도 하다. ",2.0
제시문 ㉮는 인터넷 커뮤니티가 활발해지기 시작하면서 혐오문화가 증가하는 모습을 볼 수 있다. 혐오문화가 올바르지 않다는 사실을 알지만 외면당하지 않으려고 묵인하는 모습을 보인다. ㉯는 혐오문화는 사회적 규범에서 벗어난 일탈행동으로 ㉮에서 친구들과 함께 혐오문화를 즐기는것은 사람의 접촉에 의해 학습되는것으로 차별 교제 이론이라고 볼 수 있다. ㉮에서는 혐오문화가 올바르지 않다는걸 알지만 다수에 대하여 반대의견을 내기 어려워하는 모습을 보인다. 이는㉰에서 자신이 올바른 판단을 하고 있음에도 앞 참가자들이 선택한 정답을 얘기하며 자신의 의견을 묻어가는 모습을 보인다. ,3.0
"제시문 ㉮는 청소년들 사이에서 유행하는 혐오문화에 대해 설명하고 있다. 제시문㉯의 뒤르켐에 따르면, 약화된 사회적 규범에서 일탈행동이 발생한다고 말하고 있다. 이는 규제 없는 인터넷 속에서 혐오표현을 쉽게 접할 수 있는 것과 상통한다. 또한 차별 교제 이론에 의해서 ㉮를 설명할 때, 청소년들이 혐오표현을 쓰는 집단과 개인에 의해 동화되고 학습까지 이어졌다고 볼 수 있다. 또한 일부 학생들이 혐오표현의 부적절함을 알면서도 반대 의사표현을 하지 않았다. 이는 제시문 ㉰의 실험에서도 알 수 있듯이, 다수 쪽에 묻어가려는 심리를 설명될 수 있다. ",3.0
" ㉮에 제시된 상황은 ㉯에서 소개한 차별 교제 이론과 ㉰의 심리 실험을 통해 설명할 수 있다. ㉯에서 뒤르켐에 따르면, 사회 구성원은 일탈 행동을 하는 집단과의 접촉을 통해 그들과 동화되어 사회적 규범에서 벗어난 행동을 한다. ㉰의 실험 참가자들은 자신의 의견을 관철하기보다는 주로 다수의 의견을 따르는 경향을 보였다. ㉮에 따르면, 개인 인터넷 방송과 인터넷 커뮤니티의 혐오 문화에 무분별하게 노출된 학생들은 혐오 표현을 습득하고 즐긴다. 이에 거부감을 느끼는 학생 또한 존재하지만, 다수의 학생이 차별과 혐오를 유희로 느끼기에 반기를 들지 못한다. ",3.0
㉮는 인터넷을 통해 학습된 혐오문화를 학교라는 사회적 공간에서 일으키고 있는 내용이다. ㉯를 바탕으로 ㉮를 분석하면 인터넷 커뮤니티를 막을 주도적 규범이 존재하지 않아 일탈 행동을 저지르는 그들과의 교제를 통해 학습하여 혐오문화가 지속적으로 확산되어 나가는 것이다. ㉰를 바탕으로 ㉮를 분석하면 학교라는 사회적 공간에서 모두가 차별과 혐오를 지녔는데 자기 혼자만 다른 의견을 가지면 그 사회에서 고립되거나 자신의 의견이 맞는지 모호해져 뒤에 찾아 올 보복이 두려워 나서지 못한다. ,2.0
제시문 ㉮는 현재 대들 사이에서 혐오문화가 널리 퍼져있는 문제상황을 제시한다. 제시문 ㉯에선 사회에서 규범이 약하거나 없으면 개인은 일탈 행동을 하게되고 행동은 금방 전염이 된다는 내용을 담고 있다. 그래서 청소년들 사이에서 혐오문화가 퍼진 것도 혐오라는 일탈 행위가 널리 퍼진 것으로 볼 수 있다. 제시문 ㉰는 주변 다른 사람들이 잘못된 대답을 하면 그것이 잘못된 답임을 알면서도 동조하게 된다는 심리실험의 결과를 담고있다. 같은 원리로 혐오문화를 거부하는 학생들도 잘못됨을 알면서 같이 어울리거나 침묵하게 되는 것이다. ,3.0
제시문 ㉮는 현재 대들 사이에서 혐오문화가 널리 퍼져있는 문제상황을 제시한다. 제시문 ㉯에선 사회에서 규범이 약하거나 없으면 개인은 일탈 행동을 하게되고 행동은 금방 전염이 된다는 내용을 담고 있다. 그래서 청소년들 사이에서 혐오문화가 퍼진 것도 혐오라는 일탈 행위가 널리 퍼진 것으로 볼 수 있다. 제시문 ㉰는 주변 다른 사람들이 잘못된 대답을 하면 그것이 잘못된 답임을 알면서도 동조하게 된다는 심리실험의 결과를 담고있다. 같은 원리로 혐오문화를 거부하는 학생들도 잘못됨을 알면서 같이 어울리거나 침묵하게 되는 것이다. ,3.0
" ㉮는 청소년들의 혐오문화에 대해 서술하고 있다. 교실에까지 퍼진 혐오문화를 불편해하는 학생들도 분명히 있으나, 이들은 교실에서 소외될까 자신의 의견을 당당히 제시하지 못한다. ㉯에서 일탈 행동은 사회가 무규범 사회가 되거나 규범이 약화되는 경우, 일탈 행동을 하는 사람들끼리 접촉하는 경우에 일어난다. 이는 제재 없는 인터넷 방송의 증가, 교실에서 혐오문화를 조성하는 학생들끼리의 접촉으로 인해 혐오 표현이 쉽게 일어남을 알 수 있다. ㉰에서는 본인의 선택이 맞더라도 개인은 다수의 선택에 순응하는 모습을 보여주는데, 이는 불편함을 쉽게 드러내지 못하는 학생들의 모습을 설명할 수 있다. ",3.0
"㉮를 바탕으로 ㉯를 분석하면, 명확한 규제가 존재하지 않는 사이버 공간에서 대들이 혐오문화를 즐기고 있다. 왜냐하면 일탈행동은 접촉 과정에서 동화되기 때문에 대들도 혐오문화를 피할 수 없기 때문이다. ㉮를 바탕으로 ㉰를 분석하면, 집단 내 반대입장을 표출하는 것은 용기와 배짱을 필요로 한다. 그래서 사람들은 자신의 결정이 다른 사람들과 불일치할 때 묻어가려고 한다. 혐오문화를 부정적으로 보는 대들도 집단 내 반감을 표시하기보다는 침묵하는 경우가 많다. 혐오문화가 익숙해지는 사회 속 아이들의 상처는 잊혀진다. ",2.0
 ㉮ 제시문은 또래집단 속에서 유행처럼 번져가는 혐오 문화의 문제점에 대하여 이야기하고 있다. ㉯에 나타나는 차별 교제 이론에 따르면 일탈 행동은 타인과의 접촉을 통하여 학습된다. ㉰의 실험에서 절반 이상의 참가자들은 옳은 답이 아닌 다수의 의견인 오답을 말했다. 위 입장에서 ㉮를 보면 학생들이 혐오 표현을 사용하는 것은 다른 학생들과의 교류를 통하여 학습된 행위라는 것을 알 수 있다. 또한 소수의 학생들은 본인이 잘못되었음을 인지하고 있지만 다수의 의견에 반대할 용기를 얻지 못하여서 불편함과 거부감을 표현하지 못한다. ,3.0
 ㉮는 스마트폰 등 통신 수단의 보급과 차별과 혐오를 규제 없이 드러낼 수 있는 가상 공간의 등장으로 촉발된 혐오 문화가 현실에서도 펼쳐지는 문제점을 나타내고 있다. 이는 ㉯에서의 뒤르켐의 아노미 이론을 따른다. 인터넷 커뮤니티와 개인 인터넷 방송 등 혐오 표현을 표출하는 일탈 행동을 하는 집단 및 개인과 접촉하는 과정에서 그들에게 동화되어 혐오 문화가 확산 되었다. 또한 ㉮에서 일부는 혐오 표현을 즐기지 않고 오히려 불편함을 느끼지만 목소리를 내지는 못한다. 이는 ㉰에 나타난 타인의 시선을 감수하고 자신의 의견을 관철하기보단 다수의 의견에 편승하려는 심리가 반영된 것이다. ,3.0
㉯를 바탕으로 ㉮를 분석해보자면 현재청소년들이 일탈적인 행동을 보이는 이유들을 전자기기의 보급으로 인한 사회적 규범의 약화와 또래집단과의 접촉을 통한 동화로 설명할 수 있다. 청소년들의 작은 사회에서 참여하지 않거나 반기를 들면 이상한 사람으로 낙인이 되어 사회의 통합을 저해하는 존재로 여겨진다. ㉰를 바탕으로 ㉮를 분석해보자면 ㉰는 실험을 통해 쿨하고 싶은 마음을 드러내고 사회에 동화되려고한다. 자신의 생각이 옳다는 걸 알지만 다른 사람에게 반기를 들 수 있는 힘의 부족으로 자신의 생각은 사라지고 만다. ,3.0
㉯의 뒤르켐의 이론에 근거해 ㉮를 이해해 본다면 혐오 표현과 차별 표현을 금지하는 구체적인 방안이 없기 때문에 학생들이 거리낌 없이 차별과 혐오의 표현을 한다는 것이다. 또 ㉯의 차별 교제 이론에 따르면 이미 혐오와 차별 표현에 익숙한 학생들에 의해 여기에 동의하지 않는 학생들도 결국 집단의 행동에 동화된다는 사실을 알 수 있다. ㉰는 실험 결과를 통해 과반의 사람이 타인의 태도에 동조한다는 사실을 보여준다. 이를 통해 ㉮에서도 자신의 생각보다는 타인의 태도가 더 중요했음을 알 수 있다. ,3.0
㉯는 차별 교제 이론을 설명한다. 일탈 행동은 집단이나 사람들과의 접촉을 통해 학습된다는 것이다. ㉰는 한 개인이 다수의 의견에 동조하는 현상을 실험한다. 참가자들의 과반수는 오답을 대답하는 다수를 의심하면서도 그들을 의견을 따라간다. 이는 한 개인은 도덕할 지라도 이러한 개인들로 구성된 집단은 부도덕할 수 있다는 것을 의미한다. ㉯에 따르면 가의 청소년 혐오 문화는 인터넷 커뮤니티에서의 상호작용을 통해 학습된 것으로 볼 수 있다. 또한 ㉮의 청소년들은 혐오가 잘못된 것임을 알면서도 다수의 분위기에 동조하는데 이는 ㉰의 실험으로 이해할 수 있다. 도덕적인 개개인이 모일지라도 비도덕적인 집단이 형성될 수 있다는 것이다. ,2.0
"제시문 ㉮의 청소년들 사이에서 일어나는 차별과 혐오 표현의 유행은 혐오 표현의 사용이 옳지 않다는 사회적 규범에 대한 일탈이다. ㉯에서 제시된 뒤르켐의 주장에 따라, 이러한 일탈은 스마트폰의 보급으로 일어난 sns 및 인터넷 방송의 이용률 증가가 자극적인 콘텐츠들의 성행으로 이어져 무너지게 된 사회적 규범의 결과이다. 또, ㉯의 차별 교제 이론과 ㉰의 심리 실험을 바탕으로 분석한다면 이런 청소년들의 일탈에 대해 불편함을 느끼는 학생들도 그들과 접촉하는 과정에서, 또는 다수의 의견을 따라야 한다는 심리에 의해 일탈 행동에 동화된다. ",3.0
"㉮를 보면 규제 없는 인터넷 방송의 증가로 인해 혐오 문화가 대에게 퍼졌다. ㉯의 뒤르켐에 따르면 사회적 규범의 약화와 사람들과의 접촉을 통해 일탈 행동이 발생한다. ㉮의 학생들은 사회규범의 약화, 계속되는 사람들과의 접촉으로 인해 혐오 문화가 더 확산되었다. ㉰에서 진짜 참가자는 정답을 알고 있다. 하지만 앞사람들이 오답을 말하자 본인도 다수 의견에 따랐다. 이 실험의 결과는 ㉮에서 혐오 문화가 잘못된 것을 알고 있어도 넘어가는 학생들의 모습과 유사하다. ",3.0
"㉮에서는 혐오 문화가 대 사회를 장악한 상황이 나타난다. 잘못된 행동에 대해서 반기를 들면 오히려 이상한 취급을 받는다. 이와 같은 상황은 사회적으로 바람직하지 못한, 일탈 행동을 하는 자들과의 교류로 인해 일탈 행동이 학습되는 차별적 교제 이론 상황이라고 볼 수 있다. 잘못된 행동임을 인지하고 있지만, 일탈 행동을 하는 사람들과 접촉하게 되면서 그들과 함께 일탈 행동을 하는 것이다. 이와 같은 행동은 본래 규범이 존재하지만 무규범 상태이거나, 규범이 약화된 사회에서 발생한다. ",2.0
