essay,score
"㉮에서 그는 경쟁은 인간의 본능이자 양도할 수 없고 피할 수 없는 것이기 때문에 경쟁의 긍정적인 힘을 배우고 사용하여 동기와 노력을 쏟는다고 주장한다. 또한 공정한 경쟁 관행에 대해 우려하고 있다고 주장합니다. ㉯에서는 생물의 원동력이 다양성이라고 설명하고, ㉮에서는 경쟁이 불가피하다고 설명하지만, 이끼의 예에서는 싸우기보다는 공존해야 한다고 주장한다.",2
 ㉮에서 경쟁은 인간의 본능이자 떼어 낼 수 없는 불가피한 것이므로 경쟁의 긍정적인 힘을 배우고 활용하여 의욕과 노력을 한층 더 이끌어 내자고 주장한다. 또한 그러기 위해 공정한 경쟁을 위한 방식을 고민하자고 주장한다. ㉯에서는 생물의 원동력은 다양성이라고 설명하며 ㉮에서처럼 경쟁은 피할수 없는 것임은 맞지만 지의류의 예처럼 싸움을 벌이기보다 공존을 함으로써 화합하며 더불어 살자고 주장한다. ,2
발표 강씨와 나는 경쟁에 대해 토론한다. 경쟁이 있어야 한다는 입장이 있더라도 경쟁보다는 공존해야 한다는 것을 보여주고 있다. 경쟁은 필요한 물질을 얻기 위해 서로 싸우고 있으며 경쟁을 부정할 수 없다는 주장이다. 싸움에는 단점이 있지만 동기와 노력을 북돋아 주는 장점도 있습니다. 따라서 사회는 경쟁에 보조를 맞춰야 한다고 주장한다. 나는 경쟁보다 협력을 중시한다는 것을 보여줍니다. 동물들에게도 경쟁이 있지만 이는 우발적이며 이점이나 이점에 대한 개념이 없습니다. 따라서 그들은 공존이 경쟁보다 진화적으로 더 바람직하다고 주장합니다.,3
"㉮와 ㉯는 모두 경쟁을 인생에서 피할 수 없는 것으로 여기지만, 삶의 본성과 경쟁의 결단에는 차이가 있다. 첫째, ㉮에 따르면 경쟁은 인간의 본성이며, 그 해법은 평등경쟁 추구이다. 나쁜 인간 본성과의 경쟁은 동기 부여와 같은 긍정적인 효과를 가져오고 활성화해야 한다. 그러면 ㉯에 따르면 생물의 개성은 경쟁이라기보다 공존에 가깝다. 또한 피할 수 없는 경쟁의 해법은 유기체의 공존이다. 진화론에 따르면 다양성으로 인한 경쟁은 생물의 화합과 공생으로 해결할 수 있다.",5
"㉮와 ㉯는 경쟁이 보편적이라는 점에서 공통적이면서도 다른 견해를 나타낸다. ㉮에 따르면 경쟁은 인간의 본능에 해당하는 불가피한 것으로, 의욕과 노력을 고무시키고, 보다 좋은 성과를 이끄는 긍정적인 상호작용이므로 경쟁의 긍정적인 측면을 강화하고 보다 좋은 방법 에서 경쟁하는 방법을 배우는 것이 좋다고 생각합니다. 한편, ㉯에 의하면 경쟁은 피할 수 없지만, 생물은 변이의 다양성에 따라 서로 경쟁하는 것이 아니라, 공존의 방법을 모색한다. 생물 사이에는 우열이 없고, 보다 잘 적응하기 위한 방식이라는 점에서 모두가 평등하기 때문에 경쟁에만 집착할 필요가 없다는 것이다.",4
"경쟁은 일반적으로 불가피하다는 것을 제안하고 인정합니다. 그러나 경쟁과 공존의 구조라는 개념에는 차이가 있다. 경쟁의 긍정적인 효과에 중점을 둡니다. 경쟁을 통해 사람들은 서로에게 긍정적인 영향을 미치고 공존합니다. 이에 반해 진화론을 경쟁으로 보는 것은 잘못된 인식이라고 지적하고 종은 공생을 중시한다고 주장한다. 상반되는 구조에 따른 공생과 경쟁의 인식이다. 즉, 경쟁을 공생의 한 방식으로 긍정적으로 보는 반면 공생의 반대는 경쟁을 부정적으로 본다는 점에서 차이가 있다.",5
"㉮에서의 경쟁은 인간의 본성이며 피할 수 없는 것이다. 경쟁이 반드시 인간 관계에 해를 끼치는 것은 아닙니다. 이것은 경쟁에 대한 오해이며, 경쟁은 서로를 인정하고 서로에게서 더 많은 노력과 동기를 이끌어내는 긍정적인 상호작용이라고 할 수 있습니다. 그러므로 우리는 경쟁의 긍정적인 힘을 배우고 활용하는 지혜가 필요합니다. ㉯에서 사람들은 경쟁구도를 설명할 때 진화론을 언급하는데 진화론에 대한 오해가 있다. 생물들은 서로 싸우기보다는 공존하는 방법을 찾습니다. 예를 들어, 여성 생물학자인 린 마그리스의 공생 진화론에 따르면 생명은 경쟁보다 더 높은 조화로운 전략을 추구합니다. 이처럼 진화론은 경쟁이 아닌 공존의 논리에 바탕을 두고 있다.",2
"제시 ㉮와 제시 ㉯는 경쟁에 대해 상반된 견해를 갖고 있다. 경쟁이 양측 모두에게 불가피하다는 것을 부인하는 사람은 거의 없습니다. 단, 제안 ㉮는 경쟁을 부추기는 것으로 간주되며 제안 ㉯는 피해야 합니다. Ji Moon ㉮은 경쟁을 참가자 간의 긍정적인 상호 작용으로 인식합니다. 홉스에 따르면 경쟁의 정신은 인간의 본성이며 필연적이다. 한편, ≯발표는 다윈의 진화론에 대한 오해와 진화론의 진정한 의도를 바탕으로 다양성과 공존의 중요성을 강조하고 있다. 한정된 자원을 놓고 다투고 서로를 배척하는 것이 아니라 화합과 다양성을 확보해야 더 나은 사회를 만들 수 있다는 입장이다.",2
"제시 ㉮와 제시 ㉯는 경쟁에 대해 상반된 견해를 보인다. 양측의 경쟁이 불가피하다는 데에는 이견이 거의 없습니다. 그러나 ㉮ 제안은 경쟁을 부추기는 것으로 간주되므로 ㉯ 제안은 피해야 합니다. Jee-moon ㉮은 경쟁을 참가자 간의 긍정적인 상호 작용으로 인식합니다. 홉스에 따르면 경쟁심은 인간의 본성이며 필연적이다. 한편, 제시≯는 다윈의 진화론에 대한 오해와 진화론의 진정한 의도를 바탕으로 다양성과 공존의 개념을 강조한다. 한정된 자원을 놓고 다투고 서로를 배척하는 것이 아니라 화합과 다양성을 확보해야 더 나은 사회를 만들 수 있다는 입장이다.",2
"㉮에서 그는 경쟁은 인간의 본능이자 양도할 수 없고 피할 수 없는 것이기 때문에 경쟁의 긍정적인 힘을 배우고 활용하여 더 많은 동기와 노력을 끌어낸다고 주장한다. 또한 공정하게 경쟁하는 방법에 대해 우려하고 있다고 주장합니다. ㉯는 유기체의 원동력이 다양성이며 ㉮와 같이 경쟁이 불가피하다고 주장하지만, 카이의 예처럼 싸우기보다는 공존해야 한다고 주장한다.",2
㉮ 경쟁은 우리 삶에서 피할 수 없는 것이라고 믿었지만 모두가 함께 생각하고 긍정적으로 활용해야 한다고 주장했다. 미래,3
"㉮을 작성하고 경쟁에 대한 다양한 견해를 제시합니다. 첫째, ㉮에서 언급한 경쟁은 인간의 본성이며, 경쟁을 이용하여 원하는 것을 성취할 수 있는 긍정적인 힘이 있다고 믿는다. 그것은 또한 긍정적인 상호작용의 산물이며 인간이 지금까지 진화할 수 있었던 모든 것이 경쟁 사회에서 성장했다고 주장합니다. 한편 ㉯는 서로 다른 생물이 진화할 수 있었던 이유는 환경에 적응한 유기체가 경쟁보다는 공생을 선택했기 때문이라고 믿는다. 그러므로 다윈은 생물이 진화하기 위해서는 외부의 힘이 공생을 통해 작용하지 않으며, 모두의 연대가 중요할 때 진화가 깨어난다는 사실을 깨닫게 된다. 따라서 ㉮는 경쟁을 긍정적으로 보고 ㉯는 경쟁보다는 공생을 강조한다는 점에서 두 주장이 다르다.",3
㉮는 경쟁을 불가피한 요인으로 보고 ㉯는 경쟁을 공존으로 대체할 수 있다고 본다. ㉮ 경쟁심은 인간의 본능이라는 홉스의 주장에 기초하여 경쟁을 삶의 필연적 요소로 제시한다. 경쟁은 또한 서로의 능력을 향상시키는 긍정적인 상호 작용으로 이어질 수 있습니다. 이러한 경쟁은 항상 존재해왔기 때문에 공정한 경쟁을 위한 노력이 필요하다는 주장이 나온다. ㉯는 경쟁을 뒷받침하는 논리로 사용되는 진화론이 사실상 공존의 논리라고 주장한다. 진화론은 다양성이 강점과 약점이 아니라 진화의 방식이라고 주장하기 때문입니다. 따라서 경쟁보다는 공존을 중시해야 한다고 주장한다.,4
"㉮ 인간을 이기적이고 공격적인 존재로 보았다. 경쟁심은 인간의 본성이기 때문에 경쟁은 피할 수 없는 삶입니다. 그래서 우리는 우리가 사회에서 경쟁의 긍정적인 측면을 활용하고 공정하게 경쟁할 수 있는 방법을 찾아야 한다고 말했습니다. ㉯ 자원은 한정되어 있지만 종의 다양성 때문에 경쟁은 불가피하다고 믿었다. 하지만 경쟁보다는 상생이 가능한 윈-윈 전략을 추구해야 한다고 말했다. ㉮와 ㉯의 경쟁은 불가피했다. 그러나 ㉮는 한국 사회의 경쟁이 앞으로도 계속될 것이라고 했고, ㉯는 우리 사회가 경쟁보다 화합과 공존의 삶을 추구한다고 말했다.",4
"㉮와 ㉯는 경쟁태도의 차이를 나타낸다. 전자는 경쟁에 대해 긍정적인 태도를 가지고 있고, 후자는 경쟁에 대해 부정적인 태도를 가지고 있습니다. ㉮에서의 경쟁은 인간의 삶의 필수적인 요소이다. 사람들은 경쟁을 통해 자신의 필요를 충족하고 선의로 다른 사람과 경쟁하며 능력을 개발할 수 있습니다. 그러나 우리는 계속해서 공정한 경쟁을 제공해야 합니다. 그러나 ㉯에서 경쟁은 사회구성원의 흥망성쇠를 가리고 불평등을 만든다. 그들은 희소한 자원을 얻기 위해 서로를 받아들이지 않습니다. 따라서 경쟁이 필요하지 않습니다.",3
"문장과 경쟁 태도의 차이를 보여줍니다. 전자는 경쟁에 대해 긍정적이고 후자는 경쟁에 대해 부정적이다. 경쟁은 인간 생활의 중요한 요소입니다. 인간은 경쟁을 통해 필요한 것을 얻고, 선의로 타인과 경쟁하며, 자신의 능력을 개발할 수 있습니다. 그러나 공정한 경쟁을 위해 계속 노력해야 합니다. 그러나 에서 경쟁은 사회구성원의 우월함을 숨기고 불평등을 만든다. 부족한 자원을 얻기 위해 서로를 인정하지 않습니다. 따라서 경쟁은 바람직하지 않습니다.",3
"문 제시 ㉮는 경쟁을 당연하게 여기며 경쟁은 언제 어디서나 존재한다고 주장한다. 또 경쟁을 나쁘게 생각하는 것이 아니라 좋은 점에서 배워야 하고, 경쟁을 할까 말까가 아니라 어떻게 경쟁해야 할지 고민해야 한다고 말했다. 논문 ㉯는 모든 생물은 다양성을 가지고 있으며 경쟁을 통해 경쟁하지 않고 서로 공존해야 하며, 서로 공존하고 함께 살아가야 하는 것, 즉 서로를 지원해야 한다고 말합니다.",3
"㉮에서 그는 경쟁은 인간의 본능이며 분리되고 피할 수 없으므로 경쟁의 긍정적인 에너지를 배우고 사용하여 더 많은 동기와 노력을 자극한다고 주장했다. 또한 공정하게 경쟁하는 방법에 대해 우려하고 있다고 주장합니다. ㉯에서는 생물의 원동력이 다양성이라고 설명하고, ㉮에서는 경쟁이 불가피하다고 설명하지만, 이끼의 예에서는 싸우지 않고 함께 살아가며 화목하게 살아야 한다고 주장한다.",2
㉮와 ㉯는 함께 경쟁에서 귀하의 위치를 나타냅니다. 그러나 ㉮는 경쟁에 대한 긍정적인 입장을 나타내고 ㉯는 경쟁에 대한 부정적인 입장을 나타낸다는 차이점이 있습니다. ㉮ 경쟁을 부정하는 것이 아니라 오히려 서로를 인정하고 긍정적인 상호작용을 만들어 다른 사람의 동기와 노력을 더욱 도발한다고 생각하였다. 한편 ㉯는 진화론을 바탕으로 생물에서 발생하는 돌연변이의 다양성을 강조하고 경쟁보다는 공생을 진화의 원동력으로 보았다. 즉 ㉮는 경쟁을 중요한 가치로 보고 ㉯는 공생을 중요한 가치로 본다는 차이가 있다.,5
㉮와 ㉯는 함께 경쟁을 인간 사회에서 표현되는 삶의 방식으로 봅니다. 그러나 ㉮는 경쟁을 긍정적인 상호작용으로 보고 ㉯는 다양성에 기반한 생존 방식으로 본다. ㉮ 경쟁을 긍정적인 동기 부여 과정으로 간주합니다. 경쟁은 서로의 욕망과 노력을 격려하는 소통이기 때문이다. 한편 ㉯는 서로 다른 종들이 생존을 위해 경쟁하지만 뿌리에는 공통점이 있다고 주장한다. 이것은 유기체가 제한된 자원을 놓고 경쟁하지만 함께 생존하기 위해 상호 이익이 되는 전략을 채택하기 때문입니다.,4
"양측 모두 경쟁이 불가피하다는 점은 인정하지만, 에서 경쟁은 인간의 본능이며, 더 많은 동기부여와 노력으로 이어지는 긍정적인 상호작용이며, 배우고 활용하는 지혜도 얻을 수 있기 때문에 긍정적이다. 경쟁 반응을 보여줍니다. 반면에 부정적인 경쟁적 시각은 경쟁이 아닌 공존이 탄생하고 성립하며 경쟁보다는 공존의 길을 모색해야 한다고 주장한다.",2
㉮와 ㉯는 경쟁을 통해 사회에 긍정적인 영향을 미친다는 점에서 유사하다. 그러나 ㉮의 경쟁은 타인과의 경쟁이고 ㉯의 경쟁은 환경에 적응하기 위한 경쟁이라는 차이점이 있습니다. ㉮에서 경쟁은 싸우고 싶은 것을 얻는 것이며 사람들 사이에 긍정적인 상호 작용이 일어납니다. 경쟁이 계속되고 있으니 공정한 경쟁을 염두에 둬야 한다고 합니다. ㉯에서 경쟁은 자연에 적응하기 위해 당신과의 경쟁을 통해 차이가 발생한다는 진화론에 기초합니다. 그는 또한 미래에 당신이 다른 사람들과 함께 살 것이라고 말합니다.,4
"㉮ 경쟁은 우리 삶에 피할 수 없는 것이라고 생각했지만 모두가 함께 생각하고 긍정적으로 활용하자고 주장했다. 경쟁보다는 상생을 추구하고, 국가 내에서 공존하고 화합할 수 있는 사회로 변모하는데 일조해야 한다고 주장한다. 미래",3
"제시만 ㉮에서는 경쟁이 사회 발전의 원동력으로 여겨지지만 제시만 ㉯에서는 경쟁이 삶의 원동력이 될 수 없다. ㉮는 경쟁이 비우월자를 분리하고 우리 각자가 자신의 결점을 수용하고 보완하려고 노력할 수 있다는 경쟁의 실효성을 주장한다. 한편, ㉯는 실생활이 생존의 방식으로 경쟁보다는 공존을 선택하고 경쟁은 무의미하다고 주장하면서 공생진화론을 예시한다.",4
㉮의 홉스는 경쟁을 긍정적으로 본다. 경쟁은 인간의 본능이자 사회의 근간이기 때문이다. 따라서 경쟁을 부정적으로 바라볼 것이 아니라 상호 경쟁과 같은 긍정적인 요인을 극대화하여 발전을 이끌어낼 필요가 있습니다. 이를 위해서는 서로를 인정하고 공정한 경쟁을 할 수 있는 방법을 찾는 것이 필요합니다. 반면 ㉯는 경쟁을 부정적으로 본다. 승자와 패자가 있는 경쟁은 생태계 형성의 원칙에 어긋나기 때문이다. 다윈의 진화론과 마그레스로 대표되는 상징적 진화론은 생명체가 환경에 적응하기 위해 서로 다른 진화와 공존의 방식을 따라 생태계를 형성한다고 본다.,3
"㉮ 표시와 ㉯ 표시에서 경쟁하는 기능이 다릅니다. ㉮는 사회에서의 경쟁이다. 경쟁 사회에서 경쟁은 필연적이고 긍정적인 상호작용으로 가정되지만 ㉯는 생물 간의 자원 경쟁을 의미합니다. 다양성은 유기체를 진화시키는 원인이 되지만 유기체 사이에는 자원 경쟁이 존재하며, 공생은 진화의 원동력이라고 합니다. 위와 같은 주장을 하는 이유는 경쟁심은 우리가 원하는 것을 얻을 수 있게 해주기 때문이고, ㉯ 생물은 진정으로 싸우기보다 상호 지원을 추구하기 때문입니다.",3
"제시 ㉮와 제시 ㉯는 경쟁에 대해 상반된 견해를 보인다. 양측의 경쟁이 불가피하다는 데에는 이견이 거의 없다. 단, 추천 ㉮는 경쟁을 부추기는 것으로 판단되므로 추천 ㉯는 피해야 합니다. Jee-Moon ㉮은 경쟁을 참가자 간의 긍정적인 상호 작용으로 봅니다. 홉스에 따르면 경쟁심은 인간의 본성이며 필연적이다. 한편, 제시 ≯는 다윈의 진화론에 대한 오해이며, 진화론의 진정한 목적에 입각한 다양성과 공존의 의미를 강조한다. 한정된 자원을 놓고 다투고 서로를 배척하는 것보다 화합과 다양성을 유지하면서 더 나은 사회를 건설할 수 있다는 입장이다.",2
"㉮는 제한된 자원을 이기기 위해서는 경쟁이 필수적이라고 주장한다. 경쟁이 반드시 나쁜 것은 아닙니다. 경쟁은 또한 동기 부여와 결과에 대한 성공적인 태도를 통해 성장하는 긍정적인 상호 작용으로 이어질 수 있습니다. 따라서 인류는 경쟁을 투명하고 공정하게 만들어야 합니다. 반면 ㉯는 경쟁이 필요하지 않기 때문에 경쟁이 필요하지 않다고 주장한다. 다윈드는 모든 생물이 더 나은 것은 아니며 변화는 외부의 힘, 즉 경쟁 없이 우연히 발생한다고 말합니다. 다윈이 방문한 생물체의 경쟁력은 다양성입니다. 따라서 획일성을 추구하는 경쟁보다 다양성을 존중하는 공존이 우선되어야 합니다.",4
"㉮에서 그는 경쟁은 인간의 본능이자 양도할 수 없고 피할 수 없는 것이기 때문에 경쟁의 긍정적인 힘을 배우고 활용하여 동기와 노력을 높인다고 주장한다. 또한 공정하게 경쟁하는 방법에 대해 우려하고 있다고 주장합니다. ㉯에서는 생물의 원동력이 다양성이라고 설명하고, ㉮에서처럼 경쟁은 불가피하지만 이끼의 예에서는 싸우기보다 함께 살아야 한다고 주장한다.",2
"제시문 ㉮에서는 경쟁이 사회 발전의 원동력이 되지만, 제시문 ㉯에서는 경쟁이 삶의 원동력이 될 수 없습니다. ㉮ 경쟁은 우월한 자를 구별하며, 우리 각자는 자신의 결점을 인정하고 개선하기 위해 노력할 수 있다는 점에서 경쟁의 실효성을 주장한다. 한편, ㉯는 실생활이 생존의 방법으로 경쟁보다는 공존을 선택한다는 공생진화론을 예시하고 경쟁은 무의미하다고 주장한다.",4
"문장 ㉮ 및 ㉯는 경쟁에 대한 반대 의견을 나타냅니다. ㉮ 경쟁에 대해서는 긍정적이지만 인간의 생존을 위해서는 필수적이라고 생각합니다. 인간은 경쟁을 통해 서로를 배제하지 않고 오히려 동기 부여와 노력으로 이어지는 긍정적인 상호 작용에 참여합니다. 따라서 앞으로 공정한 경쟁을 추구할 필요가 있다고 한다. 반면 ㉯는 경쟁을 부정적으로 본다. 진화론에 따르면 다양한 유기체는 생존하기 위해 서로 더 낫거나 소중히 여기거나 가장 적합하지 않지만 서로 공존하는 방법을 찾고 따라서 공존, 즉 다양성과 조화 속에서 함께 사는 것이 필요하다고합니다. 경쟁 속에서 살기보다.",4
"지문 ㉮와 제시문 ㉯은 서로 다른 관점에서 경쟁을 본다. 문 제시 ㉮는 경쟁을 긍정적인 관계로 보고 나이를 불문하고 대부분의 사회에서 나타나는 인간의 본성이라고 말한다. 당신은 당신이해야 할 일을 봅니다. 한편, 재검토는 한국사회의 경쟁이 불평등과 비합리성 등의 문제를 낳고 있다는 비판적 시각으로 바라보고 있다. Jessie Moon ㉯은 경쟁보다는 양보하고 서로를 도울 수 있는 부분을 조정해야 한다고 설명합니다.",3
"㉮에서 그는 경쟁은 인간의 본능이자 분리할 수 없고 피할 수 없는 것이므로 경쟁의 긍정적인 힘을 배우고 활용하여 동기와 노력을 더욱 끌어낸다는 견해를 갖고 있다. 공정한 경쟁 방식에 대해서도 우려를 표명했다. ㉯에서는 생물의 원동력이 다양성이라고 설명하고 있으며, ㉮에서와 같이 경쟁은 불가피하지만 이끼의 예와 같이 다투지 않고 공존하며 화목하게 살아야 한다고 주장한다.",2
"㉮은 인간을 이기적이고 공격적인 존재로 보았다. 경쟁심은 인간의 본질이기 때문에 경쟁은 우리의 삶에서 불가피한 것입니다. 그래서 우리는 사회에서 경쟁의 긍정적인 면을 활용할 수 있는 방법과 공정한 경쟁의 방법을 모색해야 한다고 말했다. ㉯는 자원은 한정되어 있지만 다양한 생물종이 살기 때문에 경쟁은 불가피하다고 보았다. 그러나 경쟁보다는 서로 공존할 수 있는 상부상조 전략을 추구해야 한다고 했다. ㉮와 ㉯ 모두 경쟁을 피할 수 없다고 봤다. 하지만 ㉮은 한국사회에서 경쟁이 앞으로도 지속될 것이라고 말했지만, ㉯은 사회가 경쟁이 아니라 화합과 공존과 함께 사는 생활의 가치를 추구한다고 말했다.",4
"㉮ 및 ㉯ 문장은 경쟁에 대한 반대 의견을 나타냅니다. ㉮ 경쟁도 좋지만 인간의 삶을 위해서도 중요하다고 생각합니다. 인간은 경쟁을 통해 서로를 분리하는 것이 아니라 헌신과 노력으로 이어지는 긍정적인 상호 작용에 참여합니다. 따라서 앞으로 공정한 경쟁을 따르는 삶이 필요하다고 합니다. 반면에 ㉯는 나쁜 경쟁을 본다. 진화론에 따르면, 서로 다른 생물은 서로 더 낫지 않고, 성장하지도 않고, 더 잘 생존하지도 않지만, 서로의 삶의 방식을 찾습니다. 그러므로 경쟁하고 싶은 삶이 아니라 함께 사는 것, 즉 다르게 사는 것, 함께 사는 것, 함께 사는 것이 필수라고 해야 할 것입니다.",4
"제시 ㉮와 제시 ㉯는 둘 다 경쟁이 불가피하다고 주장한다. 그러나 경쟁의 논리에 대해서는 다른 입장을 취하고 있다. 제시 ㉮는 경쟁을 각자의 의지와 노력을 높이는 도구로 사용할 때 긍정적인 효과를 얻을 수 있다고 믿는다. 따라서 경쟁을 막는 것보다 경쟁의 긍정적인 효과에 주목하고 이익을 취해야 한다고 생각합니다. 한편, 제시문 ㉯는 공생진화론을 바탕으로 경쟁보다는 모두가 내 이익을 이용하고 공존할 수 있는 상생을 강조한다. 이를 근거로 싸우기보다는 공존을 택한 다양한 종들이 있었음을 시사한다.",4
"㉮에서 그는 경쟁은 인간의 본능이며 떼려야 뗄 수 없는 불가분의 관계이므로 경쟁의 긍정적인 힘을 배우고 활용하여 동기부여와 노력을 지속할 수 있다고 주장한다. 공정하게 경쟁하는 방법에 대해서도 신경을 쓴다고 합니다. ㉯에서는 생물의 원동력이 다양성이라고 설명하고 있으며, ㉮에서는 경쟁이 불가피하지만 이끼의 예와 같이 다투지 않고 공존하며 화목하게 살아야 한다고 합니다.",2
